2021-03-15 22:01:23,400 semantic_segmentation INFO: Start validation, Total sample: 29963
2021-03-15 22:50:36,869 semantic_segmentation INFO: Sample: 25406, validation pixAcc: 97.355, mIoU: 83.608
2021-03-15 22:50:37,004 semantic_segmentation INFO: Sample: 25407, validation pixAcc: 97.355, mIoU: 83.609
2021-03-15 22:50:37,135 semantic_segmentation INFO: Sample: 25408, validation pixAcc: 97.355, mIoU: 83.609
2021-03-15 22:50:37,278 semantic_segmentation INFO: Sample: 25409, validation pixAcc: 97.355, mIoU: 83.609
2021-03-15 22:50:37,385 semantic_segmentation INFO: Sample: 25410, validation pixAcc: 97.355, mIoU: 83.610
2021-03-15 22:50:37,473 semantic_segmentation INFO: Sample: 25411, validation pixAcc: 97.355, mIoU: 83.610
2021-03-15 22:50:37,595 semantic_segmentation INFO: Sample: 25412, validation pixAcc: 97.355, mIoU: 83.610
2021-03-15 22:50:37,731 semantic_segmentation INFO: Sample: 25413, validation pixAcc: 97.355, mIoU: 83.611
2021-03-15 22:50:37,810 semantic_segmentation INFO: Sample: 25414, validation pixAcc: 97.355, mIoU: 83.611
2021-03-15 22:50:37,887 semantic_segmentation INFO: Sample: 25415, validation pixAcc: 97.355, mIoU: 83.611
2021-03-15 22:50:37,963 semantic_segmentation INFO: Sample: 25416, validation pixAcc: 97.355, mIoU: 83.612
2021-03-15 22:50:38,035 semantic_segmentation INFO: Sample: 25417, validation pixAcc: 97.355, mIoU: 83.612
2021-03-15 22:50:38,107 semantic_segmentation INFO: Sample: 25418, validation pixAcc: 97.355, mIoU: 83.612
2021-03-15 22:50:38,177 semantic_segmentation INFO: Sample: 25419, validation pixAcc: 97.355, mIoU: 83.612
2021-03-15 22:50:38,256 semantic_segmentation INFO: Sample: 25420, validation pixAcc: 97.355, mIoU: 83.613
2021-03-15 22:50:38,325 semantic_segmentation INFO: Sample: 25421, validation pixAcc: 97.355, mIoU: 83.613
2021-03-15 22:50:38,400 semantic_segmentation INFO: Sample: 25422, validation pixAcc: 97.356, mIoU: 83.613
2021-03-15 22:50:38,478 semantic_segmentation INFO: Sample: 25423, validation pixAcc: 97.356, mIoU: 83.613
2021-03-15 22:50:38,559 semantic_segmentation INFO: Sample: 25424, validation pixAcc: 97.356, mIoU: 83.613
2021-03-15 22:50:38,646 semantic_segmentation INFO: Sample: 25425, validation pixAcc: 97.356, mIoU: 83.614
2021-03-15 22:50:38,747 semantic_segmentation INFO: Sample: 25426, validation pixAcc: 97.356, mIoU: 83.614
2021-03-15 22:50:38,884 semantic_segmentation INFO: Sample: 25427, validation pixAcc: 97.356, mIoU: 83.614
2021-03-15 22:50:39,030 semantic_segmentation INFO: Sample: 25428, validation pixAcc: 97.356, mIoU: 83.615
2021-03-15 22:50:39,159 semantic_segmentation INFO: Sample: 25429, validation pixAcc: 97.356, mIoU: 83.615
2021-03-15 22:50:39,287 semantic_segmentation INFO: Sample: 25430, validation pixAcc: 97.356, mIoU: 83.615
2021-03-15 22:50:39,408 semantic_segmentation INFO: Sample: 25431, validation pixAcc: 97.356, mIoU: 83.616
2021-03-15 22:50:39,490 semantic_segmentation INFO: Sample: 25432, validation pixAcc: 97.356, mIoU: 83.616
2021-03-15 22:50:39,564 semantic_segmentation INFO: Sample: 25433, validation pixAcc: 97.356, mIoU: 83.616
2021-03-15 22:50:39,639 semantic_segmentation INFO: Sample: 25434, validation pixAcc: 97.356, mIoU: 83.616
2021-03-15 22:50:39,716 semantic_segmentation INFO: Sample: 25435, validation pixAcc: 97.356, mIoU: 83.617
2021-03-15 22:50:39,810 semantic_segmentation INFO: Sample: 25436, validation pixAcc: 97.356, mIoU: 83.617
2021-03-15 22:50:39,939 semantic_segmentation INFO: Sample: 25437, validation pixAcc: 97.356, mIoU: 83.617
2021-03-15 22:50:40,024 semantic_segmentation INFO: Sample: 25438, validation pixAcc: 97.356, mIoU: 83.617
2021-03-15 22:50:40,107 semantic_segmentation INFO: Sample: 25439, validation pixAcc: 97.356, mIoU: 83.617
2021-03-15 22:50:40,188 semantic_segmentation INFO: Sample: 25440, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,268 semantic_segmentation INFO: Sample: 25441, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,343 semantic_segmentation INFO: Sample: 25442, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,418 semantic_segmentation INFO: Sample: 25443, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,495 semantic_segmentation INFO: Sample: 25444, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,569 semantic_segmentation INFO: Sample: 25445, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,638 semantic_segmentation INFO: Sample: 25446, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,712 semantic_segmentation INFO: Sample: 25447, validation pixAcc: 97.356, mIoU: 83.618
2021-03-15 22:50:40,783 semantic_segmentation INFO: Sample: 25448, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:40,852 semantic_segmentation INFO: Sample: 25449, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:40,921 semantic_segmentation INFO: Sample: 25450, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,023 semantic_segmentation INFO: Sample: 25451, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,151 semantic_segmentation INFO: Sample: 25452, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,247 semantic_segmentation INFO: Sample: 25453, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,376 semantic_segmentation INFO: Sample: 25454, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,469 semantic_segmentation INFO: Sample: 25455, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,604 semantic_segmentation INFO: Sample: 25456, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,680 semantic_segmentation INFO: Sample: 25457, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,753 semantic_segmentation INFO: Sample: 25458, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:41,881 semantic_segmentation INFO: Sample: 25459, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,015 semantic_segmentation INFO: Sample: 25460, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,096 semantic_segmentation INFO: Sample: 25461, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,178 semantic_segmentation INFO: Sample: 25462, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,251 semantic_segmentation INFO: Sample: 25463, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,323 semantic_segmentation INFO: Sample: 25464, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,404 semantic_segmentation INFO: Sample: 25465, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,477 semantic_segmentation INFO: Sample: 25466, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,550 semantic_segmentation INFO: Sample: 25467, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,624 semantic_segmentation INFO: Sample: 25468, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,700 semantic_segmentation INFO: Sample: 25469, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,771 semantic_segmentation INFO: Sample: 25470, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,838 semantic_segmentation INFO: Sample: 25471, validation pixAcc: 97.357, mIoU: 83.618
2021-03-15 22:50:42,902 semantic_segmentation INFO: Sample: 25472, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:42,997 semantic_segmentation INFO: Sample: 25473, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,121 semantic_segmentation INFO: Sample: 25474, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,198 semantic_segmentation INFO: Sample: 25475, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,274 semantic_segmentation INFO: Sample: 25476, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,348 semantic_segmentation INFO: Sample: 25477, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,418 semantic_segmentation INFO: Sample: 25478, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,512 semantic_segmentation INFO: Sample: 25479, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,642 semantic_segmentation INFO: Sample: 25480, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,720 semantic_segmentation INFO: Sample: 25481, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,851 semantic_segmentation INFO: Sample: 25482, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:43,949 semantic_segmentation INFO: Sample: 25483, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:44,022 semantic_segmentation INFO: Sample: 25484, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:44,142 semantic_segmentation INFO: Sample: 25485, validation pixAcc: 97.357, mIoU: 83.619
2021-03-15 22:50:44,274 semantic_segmentation INFO: Sample: 25486, validation pixAcc: 97.358, mIoU: 83.620
2021-03-15 22:50:44,356 semantic_segmentation INFO: Sample: 25487, validation pixAcc: 97.358, mIoU: 83.620
2021-03-15 22:50:44,445 semantic_segmentation INFO: Sample: 25488, validation pixAcc: 97.358, mIoU: 83.620
2021-03-15 22:50:44,521 semantic_segmentation INFO: Sample: 25489, validation pixAcc: 97.358, mIoU: 83.620
2021-03-15 22:50:44,593 semantic_segmentation INFO: Sample: 25490, validation pixAcc: 97.358, mIoU: 83.620
2021-03-15 22:50:44,668 semantic_segmentation INFO: Sample: 25491, validation pixAcc: 97.358, mIoU: 83.620
2021-03-15 22:50:44,744 semantic_segmentation INFO: Sample: 25492, validation pixAcc: 97.358, mIoU: 83.620
2021-03-15 22:50:44,820 semantic_segmentation INFO: Sample: 25493, validation pixAcc: 97.358, mIoU: 83.621
2021-03-15 22:50:44,894 semantic_segmentation INFO: Sample: 25494, validation pixAcc: 97.358, mIoU: 83.621
2021-03-15 22:50:44,969 semantic_segmentation INFO: Sample: 25495, validation pixAcc: 97.358, mIoU: 83.621
2021-03-15 22:50:45,052 semantic_segmentation INFO: Sample: 25496, validation pixAcc: 97.358, mIoU: 83.621
2021-03-15 22:50:45,122 semantic_segmentation INFO: Sample: 25497, validation pixAcc: 97.358, mIoU: 83.621
2021-03-15 22:50:45,204 semantic_segmentation INFO: Sample: 25498, validation pixAcc: 97.358, mIoU: 83.622
2021-03-15 22:50:45,285 semantic_segmentation INFO: Sample: 25499, validation pixAcc: 97.358, mIoU: 83.622
2021-03-15 22:50:45,357 semantic_segmentation INFO: Sample: 25500, validation pixAcc: 97.358, mIoU: 83.622
2021-03-15 22:50:45,428 semantic_segmentation INFO: Sample: 25501, validation pixAcc: 97.358, mIoU: 83.622
2021-03-15 22:50:45,505 semantic_segmentation INFO: Sample: 25502, validation pixAcc: 97.358, mIoU: 83.622
2021-03-15 22:50:45,636 semantic_segmentation INFO: Sample: 25503, validation pixAcc: 97.358, mIoU: 83.622
2021-03-15 22:50:45,764 semantic_segmentation INFO: Sample: 25504, validation pixAcc: 97.358, mIoU: 83.623
2021-03-15 22:50:45,849 semantic_segmentation INFO: Sample: 25505, validation pixAcc: 97.358, mIoU: 83.623
2021-03-15 22:50:45,923 semantic_segmentation INFO: Sample: 25506, validation pixAcc: 97.359, mIoU: 83.623
2021-03-15 22:50:46,003 semantic_segmentation INFO: Sample: 25507, validation pixAcc: 97.359, mIoU: 83.623
2021-03-15 22:50:46,085 semantic_segmentation INFO: Sample: 25508, validation pixAcc: 97.359, mIoU: 83.624
2021-03-15 22:50:46,204 semantic_segmentation INFO: Sample: 25509, validation pixAcc: 97.359, mIoU: 83.624
2021-03-15 22:50:46,337 semantic_segmentation INFO: Sample: 25510, validation pixAcc: 97.359, mIoU: 83.624
2021-03-15 22:50:46,485 semantic_segmentation INFO: Sample: 25511, validation pixAcc: 97.359, mIoU: 83.625
2021-03-15 22:50:46,602 semantic_segmentation INFO: Sample: 25512, validation pixAcc: 97.359, mIoU: 83.625
2021-03-15 22:50:46,742 semantic_segmentation INFO: Sample: 25513, validation pixAcc: 97.359, mIoU: 83.626
2021-03-15 22:50:46,853 semantic_segmentation INFO: Sample: 25514, validation pixAcc: 97.359, mIoU: 83.626
2021-03-15 22:50:46,929 semantic_segmentation INFO: Sample: 25515, validation pixAcc: 97.359, mIoU: 83.626
2021-03-15 22:50:47,004 semantic_segmentation INFO: Sample: 25516, validation pixAcc: 97.359, mIoU: 83.627
2021-03-15 22:50:47,083 semantic_segmentation INFO: Sample: 25517, validation pixAcc: 97.359, mIoU: 83.627
2021-03-15 22:50:47,163 semantic_segmentation INFO: Sample: 25518, validation pixAcc: 97.359, mIoU: 83.627
2021-03-15 22:50:47,241 semantic_segmentation INFO: Sample: 25519, validation pixAcc: 97.359, mIoU: 83.628
2021-03-15 22:50:47,316 semantic_segmentation INFO: Sample: 25520, validation pixAcc: 97.359, mIoU: 83.628
2021-03-15 22:50:47,390 semantic_segmentation INFO: Sample: 25521, validation pixAcc: 97.360, mIoU: 83.628
2021-03-15 22:50:47,466 semantic_segmentation INFO: Sample: 25522, validation pixAcc: 97.360, mIoU: 83.629
2021-03-15 22:50:47,589 semantic_segmentation INFO: Sample: 25523, validation pixAcc: 97.360, mIoU: 83.629
2021-03-15 22:50:47,721 semantic_segmentation INFO: Sample: 25524, validation pixAcc: 97.360, mIoU: 83.630
2021-03-15 22:50:47,798 semantic_segmentation INFO: Sample: 25525, validation pixAcc: 97.360, mIoU: 83.630
2021-03-15 22:50:47,877 semantic_segmentation INFO: Sample: 25526, validation pixAcc: 97.360, mIoU: 83.630
2021-03-15 22:50:47,966 semantic_segmentation INFO: Sample: 25527, validation pixAcc: 97.360, mIoU: 83.631
2021-03-15 22:50:48,045 semantic_segmentation INFO: Sample: 25528, validation pixAcc: 97.360, mIoU: 83.631
2021-03-15 22:50:48,127 semantic_segmentation INFO: Sample: 25529, validation pixAcc: 97.360, mIoU: 83.631
2021-03-15 22:50:48,203 semantic_segmentation INFO: Sample: 25530, validation pixAcc: 97.360, mIoU: 83.632
2021-03-15 22:50:48,279 semantic_segmentation INFO: Sample: 25531, validation pixAcc: 97.360, mIoU: 83.632
2021-03-15 22:50:48,368 semantic_segmentation INFO: Sample: 25532, validation pixAcc: 97.360, mIoU: 83.632
2021-03-15 22:50:48,505 semantic_segmentation INFO: Sample: 25533, validation pixAcc: 97.360, mIoU: 83.632
2021-03-15 22:50:48,627 semantic_segmentation INFO: Sample: 25534, validation pixAcc: 97.360, mIoU: 83.633
2021-03-15 22:50:48,751 semantic_segmentation INFO: Sample: 25535, validation pixAcc: 97.361, mIoU: 83.633
2021-03-15 22:50:48,874 semantic_segmentation INFO: Sample: 25536, validation pixAcc: 97.361, mIoU: 83.633
2021-03-15 22:50:49,000 semantic_segmentation INFO: Sample: 25537, validation pixAcc: 97.361, mIoU: 83.634
2021-03-15 22:50:49,127 semantic_segmentation INFO: Sample: 25538, validation pixAcc: 97.361, mIoU: 83.634
2021-03-15 22:50:49,195 semantic_segmentation INFO: Sample: 25539, validation pixAcc: 97.361, mIoU: 83.634
2021-03-15 22:50:49,261 semantic_segmentation INFO: Sample: 25540, validation pixAcc: 97.361, mIoU: 83.635
2021-03-15 22:50:49,332 semantic_segmentation INFO: Sample: 25541, validation pixAcc: 97.361, mIoU: 83.635
2021-03-15 22:50:49,397 semantic_segmentation INFO: Sample: 25542, validation pixAcc: 97.361, mIoU: 83.635
2021-03-15 22:50:49,466 semantic_segmentation INFO: Sample: 25543, validation pixAcc: 97.361, mIoU: 83.635
2021-03-15 22:50:49,536 semantic_segmentation INFO: Sample: 25544, validation pixAcc: 97.361, mIoU: 83.635
2021-03-15 22:50:49,615 semantic_segmentation INFO: Sample: 25545, validation pixAcc: 97.361, mIoU: 83.636
2021-03-15 22:50:49,743 semantic_segmentation INFO: Sample: 25546, validation pixAcc: 97.361, mIoU: 83.636
2021-03-15 22:50:49,868 semantic_segmentation INFO: Sample: 25547, validation pixAcc: 97.361, mIoU: 83.636
2021-03-15 22:50:49,944 semantic_segmentation INFO: Sample: 25548, validation pixAcc: 97.361, mIoU: 83.637
2021-03-15 22:50:50,020 semantic_segmentation INFO: Sample: 25549, validation pixAcc: 97.361, mIoU: 83.637
2021-03-15 22:50:50,097 semantic_segmentation INFO: Sample: 25550, validation pixAcc: 97.361, mIoU: 83.638
2021-03-15 22:50:50,174 semantic_segmentation INFO: Sample: 25551, validation pixAcc: 97.361, mIoU: 83.638
2021-03-15 22:50:50,241 semantic_segmentation INFO: Sample: 25552, validation pixAcc: 97.362, mIoU: 83.638
2021-03-15 22:50:50,315 semantic_segmentation INFO: Sample: 25553, validation pixAcc: 97.362, mIoU: 83.639
2021-03-15 22:50:50,386 semantic_segmentation INFO: Sample: 25554, validation pixAcc: 97.362, mIoU: 83.639
2021-03-15 22:50:50,463 semantic_segmentation INFO: Sample: 25555, validation pixAcc: 97.362, mIoU: 83.640
2021-03-15 22:50:50,535 semantic_segmentation INFO: Sample: 25556, validation pixAcc: 97.362, mIoU: 83.640
2021-03-15 22:50:50,607 semantic_segmentation INFO: Sample: 25557, validation pixAcc: 97.362, mIoU: 83.640
2021-03-15 22:50:50,672 semantic_segmentation INFO: Sample: 25558, validation pixAcc: 97.362, mIoU: 83.641
2021-03-15 22:50:50,739 semantic_segmentation INFO: Sample: 25559, validation pixAcc: 97.362, mIoU: 83.641
2021-03-15 22:50:50,854 semantic_segmentation INFO: Sample: 25560, validation pixAcc: 97.362, mIoU: 83.641
2021-03-15 22:50:50,984 semantic_segmentation INFO: Sample: 25561, validation pixAcc: 97.362, mIoU: 83.641
2021-03-15 22:50:51,104 semantic_segmentation INFO: Sample: 25562, validation pixAcc: 97.362, mIoU: 83.641
2021-03-15 22:50:51,230 semantic_segmentation INFO: Sample: 25563, validation pixAcc: 97.362, mIoU: 83.642
2021-03-15 22:50:51,348 semantic_segmentation INFO: Sample: 25564, validation pixAcc: 97.362, mIoU: 83.642
2021-03-15 22:50:51,473 semantic_segmentation INFO: Sample: 25565, validation pixAcc: 97.362, mIoU: 83.642
2021-03-15 22:50:51,541 semantic_segmentation INFO: Sample: 25566, validation pixAcc: 97.362, mIoU: 83.642
2021-03-15 22:50:51,621 semantic_segmentation INFO: Sample: 25567, validation pixAcc: 97.362, mIoU: 83.643
2021-03-15 22:50:51,693 semantic_segmentation INFO: Sample: 25568, validation pixAcc: 97.362, mIoU: 83.643
2021-03-15 22:50:51,824 semantic_segmentation INFO: Sample: 25569, validation pixAcc: 97.362, mIoU: 83.643
2021-03-15 22:50:51,954 semantic_segmentation INFO: Sample: 25570, validation pixAcc: 97.362, mIoU: 83.644
2021-03-15 22:50:52,024 semantic_segmentation INFO: Sample: 25571, validation pixAcc: 97.362, mIoU: 83.644
2021-03-15 22:50:52,095 semantic_segmentation INFO: Sample: 25572, validation pixAcc: 97.362, mIoU: 83.644
2021-03-15 22:50:52,178 semantic_segmentation INFO: Sample: 25573, validation pixAcc: 97.362, mIoU: 83.644
2021-03-15 22:50:52,258 semantic_segmentation INFO: Sample: 25574, validation pixAcc: 97.362, mIoU: 83.644
2021-03-15 22:50:52,329 semantic_segmentation INFO: Sample: 25575, validation pixAcc: 97.362, mIoU: 83.645
2021-03-15 22:50:52,402 semantic_segmentation INFO: Sample: 25576, validation pixAcc: 97.362, mIoU: 83.645
2021-03-15 22:50:52,470 semantic_segmentation INFO: Sample: 25577, validation pixAcc: 97.362, mIoU: 83.645
2021-03-15 22:50:52,541 semantic_segmentation INFO: Sample: 25578, validation pixAcc: 97.362, mIoU: 83.645
2021-03-15 22:50:52,604 semantic_segmentation INFO: Sample: 25579, validation pixAcc: 97.362, mIoU: 83.645
2021-03-15 22:50:52,676 semantic_segmentation INFO: Sample: 25580, validation pixAcc: 97.362, mIoU: 83.646
2021-03-15 22:50:52,745 semantic_segmentation INFO: Sample: 25581, validation pixAcc: 97.362, mIoU: 83.646
2021-03-15 22:50:52,860 semantic_segmentation INFO: Sample: 25582, validation pixAcc: 97.362, mIoU: 83.646
2021-03-15 22:50:52,994 semantic_segmentation INFO: Sample: 25583, validation pixAcc: 97.362, mIoU: 83.646
2021-03-15 22:50:53,126 semantic_segmentation INFO: Sample: 25584, validation pixAcc: 97.362, mIoU: 83.647
2021-03-15 22:50:53,255 semantic_segmentation INFO: Sample: 25585, validation pixAcc: 97.362, mIoU: 83.647
2021-03-15 22:50:53,379 semantic_segmentation INFO: Sample: 25586, validation pixAcc: 97.362, mIoU: 83.647
2021-03-15 22:50:53,507 semantic_segmentation INFO: Sample: 25587, validation pixAcc: 97.362, mIoU: 83.647
2021-03-15 22:50:53,579 semantic_segmentation INFO: Sample: 25588, validation pixAcc: 97.362, mIoU: 83.647
2021-03-15 22:50:53,660 semantic_segmentation INFO: Sample: 25589, validation pixAcc: 97.362, mIoU: 83.647
2021-03-15 22:50:53,741 semantic_segmentation INFO: Sample: 25590, validation pixAcc: 97.362, mIoU: 83.648
2021-03-15 22:50:53,823 semantic_segmentation INFO: Sample: 25591, validation pixAcc: 97.362, mIoU: 83.648
2021-03-15 22:50:53,958 semantic_segmentation INFO: Sample: 25592, validation pixAcc: 97.362, mIoU: 83.648
2021-03-15 22:50:54,070 semantic_segmentation INFO: Sample: 25593, validation pixAcc: 97.362, mIoU: 83.649
2021-03-15 22:50:54,147 semantic_segmentation INFO: Sample: 25594, validation pixAcc: 97.362, mIoU: 83.649
2021-03-15 22:50:54,224 semantic_segmentation INFO: Sample: 25595, validation pixAcc: 97.362, mIoU: 83.650
2021-03-15 22:50:54,298 semantic_segmentation INFO: Sample: 25596, validation pixAcc: 97.362, mIoU: 83.650
2021-03-15 22:50:54,377 semantic_segmentation INFO: Sample: 25597, validation pixAcc: 97.362, mIoU: 83.650
2021-03-15 22:50:54,455 semantic_segmentation INFO: Sample: 25598, validation pixAcc: 97.362, mIoU: 83.651
2021-03-15 22:50:54,526 semantic_segmentation INFO: Sample: 25599, validation pixAcc: 97.362, mIoU: 83.651
2021-03-15 22:50:54,598 semantic_segmentation INFO: Sample: 25600, validation pixAcc: 97.362, mIoU: 83.651
2021-03-15 22:50:54,672 semantic_segmentation INFO: Sample: 25601, validation pixAcc: 97.362, mIoU: 83.652
2021-03-15 22:50:54,738 semantic_segmentation INFO: Sample: 25602, validation pixAcc: 97.362, mIoU: 83.652
2021-03-15 22:50:54,806 semantic_segmentation INFO: Sample: 25603, validation pixAcc: 97.363, mIoU: 83.653
2021-03-15 22:50:54,868 semantic_segmentation INFO: Sample: 25604, validation pixAcc: 97.363, mIoU: 83.653
2021-03-15 22:50:54,934 semantic_segmentation INFO: Sample: 25605, validation pixAcc: 97.363, mIoU: 83.653
2021-03-15 22:50:55,023 semantic_segmentation INFO: Sample: 25606, validation pixAcc: 97.363, mIoU: 83.654
2021-03-15 22:50:55,142 semantic_segmentation INFO: Sample: 25607, validation pixAcc: 97.363, mIoU: 83.654
2021-03-15 22:50:55,228 semantic_segmentation INFO: Sample: 25608, validation pixAcc: 97.363, mIoU: 83.655
2021-03-15 22:50:55,351 semantic_segmentation INFO: Sample: 25609, validation pixAcc: 97.363, mIoU: 83.655
2021-03-15 22:50:55,475 semantic_segmentation INFO: Sample: 25610, validation pixAcc: 97.363, mIoU: 83.656
2021-03-15 22:50:55,591 semantic_segmentation INFO: Sample: 25611, validation pixAcc: 97.363, mIoU: 83.656
2021-03-15 22:50:55,723 semantic_segmentation INFO: Sample: 25612, validation pixAcc: 97.363, mIoU: 83.656
2021-03-15 22:50:55,796 semantic_segmentation INFO: Sample: 25613, validation pixAcc: 97.363, mIoU: 83.657
2021-03-15 22:50:55,869 semantic_segmentation INFO: Sample: 25614, validation pixAcc: 97.363, mIoU: 83.657
2021-03-15 22:50:55,942 semantic_segmentation INFO: Sample: 25615, validation pixAcc: 97.363, mIoU: 83.658
2021-03-15 22:50:56,011 semantic_segmentation INFO: Sample: 25616, validation pixAcc: 97.363, mIoU: 83.658
2021-03-15 22:50:56,080 semantic_segmentation INFO: Sample: 25617, validation pixAcc: 97.363, mIoU: 83.658
2021-03-15 22:50:56,147 semantic_segmentation INFO: Sample: 25618, validation pixAcc: 97.363, mIoU: 83.659
2021-03-15 22:50:56,215 semantic_segmentation INFO: Sample: 25619, validation pixAcc: 97.364, mIoU: 83.659
2021-03-15 22:50:56,283 semantic_segmentation INFO: Sample: 25620, validation pixAcc: 97.364, mIoU: 83.659
2021-03-15 22:50:56,351 semantic_segmentation INFO: Sample: 25621, validation pixAcc: 97.364, mIoU: 83.660
2021-03-15 22:50:56,436 semantic_segmentation INFO: Sample: 25622, validation pixAcc: 97.364, mIoU: 83.660
2021-03-15 22:50:56,565 semantic_segmentation INFO: Sample: 25623, validation pixAcc: 97.364, mIoU: 83.660
2021-03-15 22:50:56,648 semantic_segmentation INFO: Sample: 25624, validation pixAcc: 97.364, mIoU: 83.660
2021-03-15 22:50:56,711 semantic_segmentation INFO: Sample: 25625, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:56,774 semantic_segmentation INFO: Sample: 25626, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:56,842 semantic_segmentation INFO: Sample: 25627, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:56,906 semantic_segmentation INFO: Sample: 25628, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:56,969 semantic_segmentation INFO: Sample: 25629, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,031 semantic_segmentation INFO: Sample: 25630, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,093 semantic_segmentation INFO: Sample: 25631, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,156 semantic_segmentation INFO: Sample: 25632, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,227 semantic_segmentation INFO: Sample: 25633, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,300 semantic_segmentation INFO: Sample: 25634, validation pixAcc: 97.364, mIoU: 83.662
2021-03-15 22:50:57,422 semantic_segmentation INFO: Sample: 25635, validation pixAcc: 97.364, mIoU: 83.662
2021-03-15 22:50:57,548 semantic_segmentation INFO: Sample: 25636, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,675 semantic_segmentation INFO: Sample: 25637, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,800 semantic_segmentation INFO: Sample: 25638, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:57,924 semantic_segmentation INFO: Sample: 25639, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:58,045 semantic_segmentation INFO: Sample: 25640, validation pixAcc: 97.364, mIoU: 83.661
2021-03-15 22:50:58,116 semantic_segmentation INFO: Sample: 25641, validation pixAcc: 97.364, mIoU: 83.660
2021-03-15 22:50:58,179 semantic_segmentation INFO: Sample: 25642, validation pixAcc: 97.364, mIoU: 83.660
2021-03-15 22:50:58,241 semantic_segmentation INFO: Sample: 25643, validation pixAcc: 97.364, mIoU: 83.660
2021-03-15 22:50:58,303 semantic_segmentation INFO: Sample: 25644, validation pixAcc: 97.364, mIoU: 83.659
2021-03-15 22:50:58,365 semantic_segmentation INFO: Sample: 25645, validation pixAcc: 97.363, mIoU: 83.658
